2024-03-06 19:53:06.809,0.24970000,ALGOUSDT
2024-03-06 19:53:06.844,0.37970000,MOBUSDT
2024-03-06 19:53:06.861,0.00592500,RSRUSDT
2024-03-06 19:53:06.868,425.20000000,BNBUSDT
2024-03-06 19:53:06.885,0.00019000,WINUSDT
2024-03-06 19:53:06.896,0.00013664,FLOKIUSDT
2024-03-06 19:53:06.906,0.28950000,DREPUSDT
2024-03-06 19:53:06.926,5.44600000,NEARUSDT
2024-03-06 19:53:06.947,0.04765000,SNTUSDT
2024-03-06 19:53:06.971,1.41000000,LITUSDT
2024-03-06 19:53:06.971,0.26510000,CHESSUSDT
2024-03-06 19:53:06.971,0.00000757,PEPEUSDT
2024-03-06 19:53:06.971,0.03607000,ZILUSDT
2024-03-06 19:53:06.972,0.31340000,ICXUSDT
2024-03-06 19:53:06.971,0.27360000,KLAYUSDT
2024-03-06 19:53:06.971,39.16000000,INJUSDT
2024-03-06 19:53:06.971,0.19670000,OAXUSDT
2024-03-06 19:53:06.972,399.60000000,GNOUSDT
2024-03-06 19:53:06.971,0.03603716,USTCUSDT
2024-03-06 19:53:06.971,1.74290000,SYNUSDT
2024-03-06 19:53:06.971,0.32290000,ONTUSDT
2024-03-06 19:53:06.972,2.69200000,JUVUSDT
2024-03-06 19:53:06.972,0.01963600,CKBUSDT
2024-03-06 19:53:06.972,0.77777000,NFPUSDT
2024-03-06 19:53:06.971,0.45760000,HFTUSDT
2024-03-06 19:53:06.971,2.28200000,LSKUSDT
2024-03-06 19:53:06.971,0.00586300,XVGUSDT
2024-03-06 19:53:06.971,1.46886000,PERPUSDT
2024-03-06 19:53:06.972,1.05000000,GHSTUSDT
2024-03-06 19:53:06.978,1.07557000,AGIXUSDT
2024-03-06 19:53:07.025,0.00003168,BONKUSDT
2024-03-06 19:53:07.033,2.27890000,FETUSDT
2024-03-06 19:53:07.036,17.80000000,CREAMUSDT
2024-03-06 19:53:07.067,6.37000000,DYMUSDT
2024-03-06 19:53:07.068,0.15833000,ROSEUSDT
2024-03-06 19:53:07.079,36.75900000,ARUSDT
2024-03-06 19:53:07.133,2.00600000,GTCUSDT
2024-03-06 19:53:07.141,0.13480000,XLMUSDT
2024-03-06 19:53:07.158,13.40090000,APTUSDT
2024-03-06 19:53:07.164,3.05200000,ATMUSDT
2024-03-06 19:53:07.167,0.03960600,BEAMXUSDT
2024-03-06 19:53:07.167,124.97000000,AAVEUSDT
2024-03-06 19:53:07.172,0.99880000,USDCUSDT
2024-03-06 19:53:07.187,10.28300000,DOTUSDT
2024-03-06 19:53:07.234,0.07316000,DATAUSDT
2024-03-06 19:53:07.254,1.94400000,HIGHUSDT
2024-03-06 19:53:07.294,0.37010000,CTSIUSDT
2024-03-06 19:53:07.301,0.46270000,MBOXUSDT
2024-03-06 19:53:07.309,3.06780000,PENDLEUSDT
2024-03-06 19:53:07.310,0.04553000,PEOPLEUSDT
2024-03-06 19:53:07.312,9.98000000,CYBERUSDT
2024-03-06 19:53:07.386,1.29240000,MINAUSDT
2024-03-06 19:53:07.400,0.04174200,MEMEUSDT
2024-03-06 19:53:07.427,9.94400000,FILUSDT
2024-03-06 19:53:07.456,0.24900000,DODOUSDT
2024-03-06 19:53:07.500,0.00038750,EPXUSDT
2024-03-06 19:53:07.512,0.62040000,MAVUSDT
2024-03-06 19:53:07.674,0.33290000,LOKAUSDT
2024-03-06 19:53:07.684,0.00588100,SLPUSDT
2024-03-06 19:53:07.689,131.62000000,SOLUSDT
2024-03-06 19:53:07.718,0.05086000,XEMUSDT
2024-03-06 19:53:07.732,0.34770000,LRCUSDT
2024-03-06 19:53:07.807,0.00296500,TROYUSDT
2024-03-06 19:53:07.871,53.58000000,GMXUSDT
2024-03-06 19:53:07.897,2.63830000,ARKMUSDT
2024-03-06 19:53:07.912,0.59240000,PIXELUSDT
2024-03-06 19:53:07.929,0.09136000,TFUELUSDT
2024-03-06 19:53:07.946,2.39980000,PHBUSDT
2024-03-06 19:53:07.971,102.05000000,TRBUSDT
2024-03-06 19:53:07.971,0.61360000,XRPUSDT
2024-03-06 19:53:07.972,122.10000000,QNTUSDT
2024-03-06 19:53:07.972,5.29200000,BADGERUSDT
2024-03-06 19:53:07.972,0.20766000,COTIUSDT
2024-03-06 19:53:07.971,19.97800000,LINKUSDT
2024-03-06 19:53:07.971,0.00138200,SPELLUSDT
2024-03-06 19:53:07.971,1.16000000,FLOWUSDT
2024-03-06 19:53:07.972,1.24810000,MAGICUSDT
2024-03-06 19:53:07.972,4.54500000,OPUSDT
2024-03-06 19:53:07.971,1.02770000,FLUXUSDT
2024-03-06 19:53:07.971,0.03232000,TUSDT
2024-03-06 19:53:07.972,0.57900000,JUPUSDT
2024-03-06 19:53:07.972,10.10400000,AXSUSDT
2024-03-06 19:53:07.972,0.72980000,ADAUSDT
2024-03-06 19:53:08.008,0.80360000,CRVUSDT
2024-03-06 19:53:08.016,75.39900000,ORDIUSDT
2024-03-06 19:53:08.019,1.38520000,NTRNUSDT
2024-03-06 19:53:08.026,0.48964000,ALTUSDT
2024-03-06 19:53:08.031,1.30540000,XAIUSDT
2024-03-06 19:53:08.051,0.17093000,VANRYUSDT
2024-03-06 19:53:08.066,0.69590000,FTMUSDT
2024-03-06 19:53:08.069,0.00761300,KEYUSDT
2024-03-06 19:53:08.082,0.00063710,1000SATSUSDT
2024-03-06 19:53:08.131,13.18900000,ATOMUSDT
2024-03-06 19:53:08.150,2.91700000,THETAUSDT
2024-03-06 19:53:08.186,0.60810000,YGGUSDT
2024-03-06 19:53:08.214,9.10600000,RNDRUSDT
2024-03-06 19:53:08.215,66838.71000000,BTCUSDT
2024-03-06 19:53:08.221,0.61360000,PYTHUSDT
2024-03-06 19:53:08.239,1.14350000,OCEANUSDT
2024-03-06 19:53:08.243,1.81600000,AIUSDT
2024-03-06 19:53:08.260,3865.95000000,ETHUSDT
2024-03-06 19:53:08.265,0.33910000,IOTAUSDT
2024-03-06 19:53:08.286,1.08600000,MATICUSDT
2024-03-06 19:53:08.287,3.03070000,IMXUSDT
2024-03-06 19:53:08.290,0.33410000,BLZUSDT
2024-03-06 19:53:08.307,0.02170900,JASMYUSDT
2024-03-06 19:53:08.352,25.57000000,ENSUSDT
2024-03-06 19:53:08.355,0.11400000,FLMUSDT
2024-03-06 19:53:08.374,3.81100000,RLCUSDT
2024-03-06 19:53:08.378,9.96000000,WINGUSDT
2024-03-06 19:53:08.402,2.49400000,STRKUSDT
2024-03-06 19:53:08.403,31.85000000,ZECUSDT
2024-03-06 19:53:08.427,3.04300000,MANTAUSDT
2024-03-06 19:53:08.440,0.57640000,WOOUSDT
2024-03-06 19:53:08.461,0.00003441,SHIBUSDT
2024-03-06 19:53:08.494,1.87650000,WIFUSDT
2024-03-06 19:53:08.496,413.50000000,BCHUSDT
2024-03-06 19:53:08.498,1.08740000,EURUSDT
2024-03-06 19:53:08.524,7.15400000,WLDUSDT
2024-03-06 19:53:08.565,2.75300000,MTLUSDT
2024-03-06 19:53:08.574,1.93300000,ALICEUSDT
2024-03-06 19:53:08.581,2.86700000,RONINUSDT
2024-03-06 19:53:08.606,0.65930000,SANDUSDT
2024-03-06 19:53:08.712,0.97300000,ARKUSDT
2024-03-06 19:53:08.721,0.14630000,NKNUSDT
2024-03-06 19:53:08.770,1.71500000,ORNUSDT
2024-03-06 19:53:08.785,0.00927600,SCUSDT
2024-03-06 19:53:08.797,1.44510000,SUIUSDT
2024-03-06 19:53:08.803,1.00210000,FDUSDUSDT
2024-03-06 19:53:08.804,5.29200000,RUNEUSDT
2024-03-06 19:53:08.809,0.01500700,SUNUSDT
2024-03-06 19:53:08.851,0.07456000,MDXUSDT
2024-03-06 19:53:08.887,0.31430000,GRTUSDT
2024-03-06 19:53:08.892,0.00592700,RSRUSDT
2024-03-06 19:53:08.911,0.03733000,IRISUSDT
2024-03-06 19:53:08.949,2.06300000,ARBUSDT
2024-03-06 19:53:08.971,0.00006425,XECUSDT
2024-03-06 19:53:08.971,15.91500000,UNIUSDT
2024-03-06 19:53:08.971,4.89700000,QTUMUSDT
2024-03-06 19:53:08.971,0.91275000,EDUUSDT
2024-03-06 19:53:08.972,4.03900000,DYDXUSDT
2024-03-06 19:53:08.971,0.04766000,SNTUSDT
2024-03-06 19:53:08.971,0.53420000,JOEUSDT
2024-03-06 19:53:08.971,0.07691000,IDEXUSDT
2024-03-06 19:53:08.972,0.64230000,MANAUSDT
2024-03-06 19:53:08.972,62.62000000,EGLDUSDT
2024-03-06 19:53:08.972,0.49870000,ZRXUSDT
2024-03-06 19:53:08.972,1.16330000,LUNAUSDT
2024-03-06 19:53:08.972,2.12610000,PORTALUSDT
2024-03-06 19:53:08.972,0.11210000,LTOUSDT
2024-03-06 19:53:08.971,5.44900000,NEARUSDT
2024-03-06 19:53:08.972,0.74330000,SEIUSDT
2024-03-06 19:53:08.971,0.57920000,CTXCUSDT
2024-03-06 19:53:08.971,3.24800000,CAKEUSDT
2024-03-06 19:53:08.972,0.61390000,1INCHUSDT
2024-03-06 19:53:08.972,115.45000000,ILVUSDT
2024-03-06 19:53:08.972,0.99970000,TUSDUSDT
2024-03-06 19:53:08.972,84.50000000,LTCUSDT
2024-03-06 19:53:08.972,0.53750000,ENJUSDT
2024-03-06 19:53:08.973,0.04090000,ANKRUSDT
2024-03-06 19:53:08.973,0.13748000,TRXUSDT
2024-03-06 19:53:08.972,0.09122000,MDTUSDT
2024-03-06 19:53:08.972,11.95040000,ACEUSDT
2024-03-06 19:53:08.972,0.00019000,WINUSDT
2024-03-06 19:53:08.973,0.04629000,VETUSDT
2024-03-06 19:53:08.973,0.65060000,BLURUSDT
2024-03-06 19:53:08.973,1.76900000,KDAUSDT
2024-03-06 19:53:08.972,0.06666000,STPTUSDT
2024-03-06 19:53:08.972,0.15984000,DOGEUSDT
2024-03-06 19:53:08.972,4.36800000,SNXUSDT
2024-03-06 19:53:08.972,0.01235500,LINAUSDT
2024-03-06 19:53:08.973,0.06803000,ARPAUSDT
2024-03-06 19:53:08.973,3.25100000,WAVESUSDT
2024-03-06 19:53:08.973,0.14310000,OXTUSDT
2024-03-06 19:53:08.972,1.45650000,SUPERUSDT
2024-03-06 19:53:08.973,8.38200000,PYRUSDT
2024-03-06 19:53:08.973,0.39090000,RDNTUSDT
2024-03-06 19:53:08.973,14.90700000,ICPUSDT
2024-03-06 19:53:08.977,0.02719000,RVNUSDT
2024-03-06 19:53:08.986,23.15800000,MOVRUSDT
2024-03-06 19:53:08.987,25.61000000,AUCTIONUSDT
2024-03-06 19:53:09.028,0.01314400,QKCUSDT
2024-03-06 19:53:09.065,2.27930000,FETUSDT
2024-03-06 19:53:09.088,24.59000000,DCRUSDT
2024-03-06 19:53:09.101,0.39540000,FIDAUSDT
2024-03-06 19:53:09.119,0.00000757,PEPEUSDT
2024-03-06 19:53:09.180,0.04154000,VIDTUSDT
2024-03-06 19:53:09.195,0.00003169,BONKUSDT
2024-03-06 19:53:09.222,0.00019757,LUNCUSDT
2024-03-06 19:53:09.228,0.13490000,XLMUSDT
2024-03-06 19:53:09.248,2.69200000,JUVUSDT
2024-03-06 19:53:09.252,39.17000000,INJUSDT
2024-03-06 19:53:09.277,2.13280000,AXLUSDT
2024-03-06 19:53:09.285,3.43100000,CITYUSDT
2024-03-06 19:53:09.289,0.04124000,GALAUSDT
2024-03-06 19:53:09.289,0.00013671,FLOKIUSDT
2024-03-06 19:53:09.310,36.74500000,ARUSDT
2024-03-06 19:53:09.312,1.15100000,OMGUSDT
2024-03-06 19:53:09.319,13.40440000,APTUSDT
2024-03-06 19:53:09.370,0.15842000,ROSEUSDT
2024-03-06 19:53:09.407,0.99880000,USDCUSDT
2024-03-06 19:53:09.424,0.67130000,FRONTUSDT
2024-03-06 19:53:09.436,0.21130000,OGNUSDT
2024-03-06 19:53:09.456,9.97800000,CYBERUSDT
2024-03-06 19:53:09.503,0.26530000,CHESSUSDT
2024-03-06 19:53:09.513,0.36150000,POWRUSDT
2024-03-06 19:53:09.553,124.96000000,AAVEUSDT
2024-03-06 19:53:09.553,0.98900000,COMBOUSDT
2024-03-06 19:53:09.563,6.37200000,DYMUSDT
2024-03-06 19:53:09.633,1.46879000,PERPUSDT
2024-03-06 19:53:09.642,385.20000000,BIFIUSDT
2024-03-06 19:53:09.648,0.03766000,FIOUSDT
2024-03-06 19:53:09.701,2.01700000,FIROUSDT
2024-03-06 19:53:09.709,1.05990000,POLSUSDT
2024-03-06 19:53:09.714,3.36300000,LDOUSDT
2024-03-06 19:53:09.723,3.25800000,GALUSDT
2024-03-06 19:53:09.745,131.65000000,SOLUSDT
2024-03-06 19:53:09.753,86.28000000,KP3RUSDT
2024-03-06 19:53:09.799,0.42480000,UFTUSDT
2024-03-06 19:53:09.857,0.03960400,BEAMXUSDT
2024-03-06 19:53:09.861,1.94500000,HIGHUSDT
2024-03-06 19:53:09.861,0.04554000,PEOPLEUSDT
2024-03-06 19:53:09.881,1.07542000,AGIXUSDT
2024-03-06 19:53:09.899,0.04174200,MEMEUSDT
2024-03-06 19:53:09.910,0.93270000,KAVAUSDT
2024-03-06 19:53:09.971,0.00588000,SLPUSDT
2024-03-06 19:53:09.971,10.28200000,DOTUSDT
2024-03-06 19:53:09.972,0.00371200,HOTUSDT
2024-03-06 19:53:09.971,0.39560000,PIVXUSDT
2024-03-06 19:53:09.971,41.01000000,AVAXUSDT
2024-03-06 19:53:09.971,0.00038700,EPXUSDT
2024-03-06 19:53:09.972,0.03603000,USTCUSDT
2024-03-06 19:53:09.971,3.06790000,PENDLEUSDT
2024-03-06 19:53:09.972,2.28300000,LSKUSDT
2024-03-06 19:53:09.972,1.29240000,MINAUSDT
2024-03-06 19:53:09.972,0.35560000,CHRUSDT
2024-03-06 19:53:09.972,399.80000000,GNOUSDT
2024-03-06 19:53:09.972,0.10235000,SKLUSDT
2024-03-06 19:53:09.972,0.77733000,NFPUSDT
2024-03-06 19:53:09.972,1.05100000,GHSTUSDT
2024-03-06 19:53:09.972,425.10000000,BNBUSDT
2024-03-06 19:53:10.006,1.25960000,HOOKUSDT
2024-03-06 19:53:10.017,5.29300000,BADGERUSDT
2024-03-06 19:53:10.048,0.57910000,JUPUSDT
2024-03-06 19:53:10.063,19.97800000,LINKUSDT
2024-03-06 19:53:10.065,9.94500000,FILUSDT
2024-03-06 19:53:10.065,0.14829000,CHZUSDT
2024-03-06 19:53:10.072,15.87000000,TIAUSDT
2024-03-06 19:53:10.075,0.69620000,FTMUSDT
2024-03-06 19:53:10.097,4.54500000,OPUSDT
2024-03-06 19:53:10.106,0.72980000,ADAUSDT
2024-03-06 19:53:10.106,0.61370000,XRPUSDT
2024-03-06 19:53:10.168,1.30620000,XAIUSDT
2024-03-06 19:53:10.197,2.54840000,FTTUSDT
2024-03-06 19:53:10.205,3.78000000,BONDUSDT
2024-03-06 19:53:10.222,5.54800000,BALUSDT
2024-03-06 19:53:10.242,0.80360000,CRVUSDT
2024-03-06 19:53:10.275,66846.43000000,BTCUSDT
2024-03-06 19:53:10.299,0.29880000,GMTUSDT
2024-03-06 19:53:10.363,0.00138170,SPELLUSDT
2024-03-06 19:53:10.415,2.40000000,PHBUSDT
2024-03-06 19:53:10.466,1.14350000,OCEANUSDT
2024-03-06 19:53:10.496,75.39100000,ORDIUSDT
2024-03-06 19:53:10.541,0.27560000,WANUSDT
2024-03-06 19:53:10.556,3866.59000000,ETHUSDT
2024-03-06 19:53:10.559,9.10600000,RNDRUSDT
2024-03-06 19:53:10.573,2.49500000,STRKUSDT
2024-03-06 19:53:10.668,0.80230000,VICUSDT
2024-03-06 19:53:10.691,31.83000000,ZECUSDT
2024-03-06 19:53:10.707,1.74350000,SYNUSDT
2024-03-06 19:53:10.730,2.32200000,BANDUSDT
2024-03-06 19:53:10.743,0.16600000,PHAUSDT
2024-03-06 19:53:10.767,122.20000000,QNTUSDT
2024-03-06 19:53:10.766,10.10300000,AXSUSDT
2024-03-06 19:53:10.810,0.09140000,TFUELUSDT
2024-03-06 19:53:10.817,2.75400000,MTLUSDT
2024-03-06 19:53:10.838,2.86800000,RONINUSDT
2024-03-06 19:53:10.850,53.55000000,GMXUSDT
2024-03-06 19:53:10.923,0.59250000,PIXELUSDT
2024-03-06 19:53:10.935,1.08740000,EURUSDT
2024-03-06 19:53:10.935,0.24980000,ALGOUSDT
2024-03-06 19:53:10.940,7.15400000,WLDUSDT
2024-03-06 19:53:10.945,1.87590000,WIFUSDT
2024-03-06 19:53:10.965,0.00003441,SHIBUSDT
2024-03-06 19:53:10.971,0.02169100,JASMYUSDT
2024-03-06 19:53:10.972,0.17087000,VANRYUSDT
2024-03-06 19:53:10.972,0.00761300,KEYUSDT
2024-03-06 19:53:10.972,1.16000000,FLOWUSDT
2024-03-06 19:53:10.972,0.34770000,LRCUSDT
2024-03-06 19:53:10.972,0.00591600,RSRUSDT
2024-03-06 19:53:10.972,1.24760000,MAGICUSDT
2024-03-06 19:53:10.972,0.61370000,PYTHUSDT
2024-03-06 19:53:10.972,0.60780000,YGGUSDT
2024-03-06 19:53:10.972,1.44500000,SUIUSDT
2024-03-06 19:53:10.972,0.24890000,DODOUSDT
2024-03-06 19:53:10.972,2.63860000,ARKMUSDT
2024-03-06 19:53:10.972,1.15000000,CELOUSDT
2024-03-06 19:53:10.972,13.18800000,ATOMUSDT
2024-03-06 19:53:10.971,1.00200000,FDUSDUSDT
2024-03-06 19:53:10.971,17.80000000,CREAMUSDT
2024-03-06 19:53:10.972,1.08600000,MATICUSDT
2024-03-06 19:53:10.971,1.81500000,AIUSDT
2024-03-06 19:53:10.971,3.05200000,ATMUSDT
2024-03-06 19:53:10.972,0.28930000,DREPUSDT
2024-03-06 19:53:10.977,0.13748000,TRXUSDT
2024-03-06 19:53:10.990,1.02670000,FLUXUSDT
2024-03-06 19:53:11.040,0.62000000,MAVUSDT
2024-03-06 19:53:11.048,0.00915000,IQUSDT
2024-03-06 19:53:11.100,2.06310000,ARBUSDT
2024-03-06 19:53:11.111,0.09120000,MDTUSDT
2024-03-06 19:53:11.133,0.15990000,DOGEUSDT
2024-03-06 19:53:11.133,0.00927800,SCUSDT
2024-03-06 19:53:11.156,0.03229000,TUSDT
2024-03-06 19:53:11.168,1.16390000,LUNAUSDT
2024-03-06 19:53:11.199,0.65930000,SANDUSDT
2024-03-06 19:53:11.224,3.24800000,CAKEUSDT
2024-03-06 19:53:11.231,0.32290000,ONTUSDT
2024-03-06 19:53:11.295,39.16000000,INJUSDT
2024-03-06 19:53:11.337,0.74350000,SEIUSDT
2024-03-06 19:53:11.367,0.65180000,SCRTUSDT
2024-03-06 19:53:11.398,0.12840000,CVCUSDT
2024-03-06 19:53:11.452,1.04360000,EOSUSDT
2024-03-06 19:53:11.457,0.00000758,PEPEUSDT
2024-03-06 19:53:11.462,0.00013659,FLOKIUSDT
2024-03-06 19:53:11.500,0.13490000,XLMUSDT
2024-03-06 19:53:11.523,15.91900000,UNIUSDT
2024-03-06 19:53:11.529,38.39000000,DASHUSDT
2024-03-06 19:53:11.549,13.40640000,APTUSDT
2024-03-06 19:53:11.557,2.13310000,AXLUSDT
2024-03-06 19:53:11.619,2.27910000,FETUSDT
2024-03-06 19:53:11.619,84.49000000,LTCUSDT
2024-03-06 19:53:11.626,0.31420000,GRTUSDT
2024-03-06 19:53:11.656,0.48964000,ALTUSDT
2024-03-06 19:53:11.665,5.44900000,NEARUSDT
2024-03-06 19:53:11.679,124.99000000,AAVEUSDT
2024-03-06 19:53:11.688,0.02791000,ACHUSDT
2024-03-06 19:53:11.695,0.04125000,GALAUSDT
2024-03-06 19:53:11.731,36.83000000,ARUSDT
2024-03-06 19:53:11.746,36.87000000,NMRUSDT
2024-03-06 19:53:11.762,0.00063710,1000SATSUSDT
2024-03-06 19:53:11.783,0.36160000,POWRUSDT
2024-03-06 19:53:11.784,131.68000000,SOLUSDT
2024-03-06 19:53:11.784,0.04630000,VETUSDT
2024-03-06 19:53:11.784,9.98400000,CYBERUSDT
2024-03-06 19:53:11.786,0.39090000,RDNTUSDT
2024-03-06 19:53:11.787,37.84000000,ETCUSDT
2024-03-06 19:53:11.796,0.07955000,WAXPUSDT
2024-03-06 19:53:11.803,4.03700000,DYDXUSDT
2024-03-06 19:53:11.825,0.99870000,USDCUSDT
2024-03-06 19:53:11.826,4.36800000,SNXUSDT
2024-03-06 19:53:11.826,2.91700000,THETAUSDT
2024-03-06 19:53:11.905,0.30390000,DUSKUSDT
2024-03-06 19:53:11.917,3.04200000,MANTAUSDT
2024-03-06 19:53:11.971,0.33930000,IOTAUSDT
2024-03-06 19:53:11.972,0.00003171,BONKUSDT
2024-03-06 19:53:11.972,1.07515000,AGIXUSDT
2024-03-06 19:53:11.972,0.49890000,ZRXUSDT
2024-03-06 19:53:11.972,0.04174100,MEMEUSDT
2024-03-06 19:53:11.972,24.59000000,DCRUSDT
2024-03-06 19:53:11.972,0.15825000,ROSEUSDT
2024-03-06 19:53:11.972,0.01235200,LINAUSDT
2024-03-06 19:53:11.972,0.21130000,OGNUSDT
2024-03-06 19:53:11.972,0.98900000,COMBOUSDT
2024-03-06 19:53:11.972,0.00019763,LUNCUSDT
2024-03-06 19:53:11.972,0.99970000,TUSDUSDT
2024-03-06 19:53:11.972,1.46881000,PERPUSDT
2024-03-06 19:53:11.972,14.90800000,ICPUSDT
2024-03-06 19:53:11.973,385.20000000,BIFIUSDT
2024-03-06 19:53:11.992,0.00371300,HOTUSDT
2024-03-06 19:53:12.002,2.69300000,JUVUSDT
2024-03-06 19:53:12.020,1.29230000,MINAUSDT
2024-03-06 19:53:12.046,425.20000000,BNBUSDT
2024-03-06 19:53:12.065,2.93500000,PORTOUSDT
